OID_,GEOID,ALAND,AWATER,Shape__Are,Shape__Len,GEOID_2,FIPS,ZONE_CODE,AREA
652,17031290900,996496.000000000000000,0.000000000000000,1797466.167970000067726,5476.989605079999819,17031290900.000000000000000,17031290900.000000000000000,360,174147.000000000000000
653,17031292200,394160.000000000000000,0.000000000000000,712654.316406000056304,3585.731855919999816,17031292200.000000000000000,17031292200.000000000000000,363,73711.000000000000000
654,17031301702,330989.000000000000000,0.000000000000000,596779.218750000000000,3271.288762829999996,17031301702.000000000000000,17031301702.000000000000000,375,76784.000000000000000
655,17031310600,543292.000000000000000,0.000000000000000,980406.937500000000000,4486.036858550000034,17031310600.000000000000000,17031310600.000000000000000,383,31998.000000000000000
656,17031660600,658608.000000000000000,0.000000000000000,1184264.187500000000000,5434.181187029999819,17031660600.000000000000000,17031660600.000000000000000,592,120159.000000000000000
657,17031661100,1299431.000000000000000,0.000000000000000,2332585.972659999970347,6480.942473269999937,17031661100.000000000000000,17031661100.000000000000000,597,199025.000000000000000
658,17031670800,326298.000000000000000,0.000000000000000,587535.699218999943696,3254.706516270000066,17031670800.000000000000000,17031670800.000000000000000,605,70003.000000000000000
659,17031671400,495626.000000000000000,0.000000000000000,889988.804688000003807,4312.731485139999677,17031671400.000000000000000,17031671400.000000000000000,610,146554.000000000000000
660,17031672000,995092.000000000000000,0.000000000000000,1789942.886720000067726,5471.698448979999739,17031672000.000000000000000,17031672000.000000000000000,615,236832.000000000000000
661,17031680900,1032906.000000000000000,0.000000000000000,1850791.234380000038072,5898.598821839999800,17031680900.000000000000000,17031680900.000000000000000,618,173979.000000000000000
662,17031691000,648676.000000000000000,0.000000000000000,1167153.875000000000000,4323.530190129999937,17031691000.000000000000000,17031691000.000000000000000,628,156364.000000000000000
663,17031691300,647447.000000000000000,0.000000000000000,1163365.593750000000000,4315.605543599999692,17031691300.000000000000000,17031691300.000000000000000,631,164864.000000000000000
664,17031700401,1482529.000000000000000,0.000000000000000,2664867.386719999834895,6793.062796610000078,17031700401.000000000000000,17031700401.000000000000000,638,296354.000000000000000
665,17031320400,806329.000000000000000,649677.000000000000000,1447031.421880000038072,5063.711860610000258,17031320400.000000000000000,17031320400.000000000000000,388,146027.000000000000000
666,17031330100,2793585.000000000000000,828956.000000000000000,5766229.410160000436008,10589.935910099999091,17031330100.000000000000000,17031330100.000000000000000,390,193573.000000000000000
667,17031351000,821383.000000000000000,665632.000000000000000,1532066.289060000097379,5036.433698779999759,17031351000.000000000000000,17031351000.000000000000000,398,225789.000000000000000
668,17031351500,166220.000000000000000,0.000000000000000,301964.585938000003807,2730.608852119999938,17031351500.000000000000000,17031351500.000000000000000,401,11084.000000000000000
669,17031381800,319368.000000000000000,0.000000000000000,573721.160156000056304,3194.107618959999854,17031381800.000000000000000,17031381800.000000000000000,411,51564.000000000000000
670,17031390100,482752.000000000000000,360058.000000000000000,923246.039063000003807,4034.823320940000031,17031390100.000000000000000,17031390100.000000000000000,413,92481.000000000000000
671,17031410100,220901.000000000000000,265305.000000000000000,418693.699219000001904,3261.416283869999916,17031410100.000000000000000,17031410100.000000000000000,424,52968.000000000000000
672,17031410500,263156.000000000000000,0.000000000000000,463100.941405999998096,2802.037488550000035,17031410500.000000000000000,17031410500.000000000000000,426,50536.000000000000000
673,17031842600,3679417.000000000000000,0.000000000000000,6623909.992189999669790,11538.966296599999623,17031842600.000000000000000,17031842600.000000000000000,1304,292923.000000000000000
674,17031843200,2788963.000000000000000,305033.000000000000000,5575248.859380000270903,14935.838995500000237,17031843200.000000000000000,17031843200.000000000000000,1309,110523.000000000000000
675,17031843500,1890170.000000000000000,143193.000000000000000,3675616.996090000029653,7821.834272969999802,17031843500.000000000000000,17031843500.000000000000000,1312,226635.000000000000000
676,17031060100,325545.000000000000000,0.000000000000000,591992.242188000003807,3382.548912419999851,17031060100.000000000000000,17031060100.000000000000000,77,99811.000000000000000
677,17031060800,181491.000000000000000,65882.000000000000000,330133.277344000001904,2714.477492389999952,17031060800.000000000000000,17031060800.000000000000000,82,31579.000000000000000
678,17031061902,276101.000000000000000,585774.000000000000000,838861.824218999943696,4131.578803219999827,17031061902.000000000000000,17031061902.000000000000000,90,59344.000000000000000
679,17031062400,162936.000000000000000,0.000000000000000,294642.535155999998096,2171.137830399999984,17031062400.000000000000000,17031062400.000000000000000,95,35188.000000000000000
680,17031063301,93840.000000000000000,0.000000000000000,170419.468750000000000,1791.993329930000073,17031063301.000000000000000,17031063301.000000000000000,104,15390.000000000000000
681,17031063400,158852.000000000000000,0.000000000000000,288196.054688000003807,2115.206498309999915,17031063400.000000000000000,17031063400.000000000000000,107,18484.000000000000000
682,17031070101,532229.000000000000000,665646.000000000000000,1271684.121090000029653,5043.105482930000107,17031070101.000000000000000,17031070101.000000000000000,108,160928.000000000000000
683,17031070300,324404.000000000000000,0.000000000000000,586785.500000000000000,3254.460560789999818,17031070300.000000000000000,17031070300.000000000000000,112,65622.000000000000000
684,17031070500,305415.000000000000000,0.000000000000000,552334.621093999943696,3528.045670070000142,17031070500.000000000000000,17031070500.000000000000000,114,65588.000000000000000
685,17031070700,646547.000000000000000,39577.000000000000000,1270310.257810000097379,4861.521235340000203,17031070700.000000000000000,17031070700.000000000000000,116,74982.000000000000000
686,17031071200,325200.000000000000000,0.000000000000000,587315.617188000003807,3255.413907789999939,17031071200.000000000000000,17031071200.000000000000000,119,82976.000000000000000
687,17031071400,640571.000000000000000,683301.000000000000000,1331032.890630000038072,4841.056964540000081,17031071400.000000000000000,17031071400.000000000000000,121,186268.000000000000000
688,17031071500,895553.000000000000000,723071.000000000000000,1780519.871090000029653,5620.890947949999827,17031071500.000000000000000,17031071500.000000000000000,122,207655.000000000000000
689,17031080100,265784.000000000000000,0.000000000000000,469727.917969000001904,3194.740790979999929,17031080100.000000000000000,17031080100.000000000000000,126,47019.000000000000000
690,17031081201,185125.000000000000000,0.000000000000000,333137.429688000003807,2355.906555529999878,17031081201.000000000000000,17031081201.000000000000000,133,12052.000000000000000
691,17031081700,359201.000000000000000,12366.000000000000000,671451.500000000000000,3713.406413539999903,17031081700.000000000000000,17031081700.000000000000000,141,14671.000000000000000
692,17031090300,475842.000000000000000,0.000000000000000,865511.828125000000000,5112.460229369999979,17031090300.000000000000000,17031090300.000000000000000,146,134913.000000000000000
693,17031824503,12284608.000000000000000,144949.000000000000000,22265352.558600001037121,25531.294841099999758,17031824503.000000000000000,17031824503.000000000000000,1109,6735846.000000000000000
694,17031061500,162913.000000000000000,0.000000000000000,294904.601563000003807,2172.725850710000032,17031061500.000000000000000,17031061500.000000000000000,87,32855.000000000000000
695,17031061901,160610.000000000000000,0.000000000000000,327630.515625000000000,3160.140876880000178,17031061901.000000000000000,17031061901.000000000000000,89,30890.000000000000000
696,17031062100,244805.000000000000000,0.000000000000000,442087.988280999998096,2719.163890859999810,17031062100.000000000000000,17031062100.000000000000000,92,27143.000000000000000
697,17031062500,161003.000000000000000,0.000000000000000,291296.136719000001904,2157.355967370000144,17031062500.000000000000000,17031062500.000000000000000,96,27938.000000000000000
698,17031062800,325608.000000000000000,0.000000000000000,588659.304688000003807,3261.777033180000217,17031062800.000000000000000,17031062800.000000000000000,99,64843.000000000000000
699,17031063000,324350.000000000000000,0.000000000000000,586554.449218999943696,3254.307217749999836,17031063000.000000000000000,17031063000.000000000000000,101,44690.000000000000000
700,17031071800,323370.000000000000000,0.000000000000000,584370.886718999943696,3247.239060219999828,17031071800.000000000000000,17031071800.000000000000000,125,81625.000000000000000
701,17031080300,361488.000000000000000,0.000000000000000,653330.289063000003807,3380.407493579999937,17031080300.000000000000000,17031080300.000000000000000,129,51748.000000000000000
702,17031080400,327251.000000000000000,0.000000000000000,590677.335938000003807,3266.857364770000004,17031080400.000000000000000,17031080400.000000000000000,130,45183.000000000000000
703,17031081100,102983.000000000000000,0.000000000000000,186407.742188000003807,2499.278143730000011,17031081100.000000000000000,17031081100.000000000000000,132,7918.000000000000000
704,17031081402,589626.000000000000000,0.000000000000000,883956.855468999943696,5251.462017519999790,17031081402.000000000000000,17031081402.000000000000000,137,60742.000000000000000
705,17031081403,324865.000000000000000,1436020.000000000000000,669785.265625000000000,3990.090221739999834,17031081403.000000000000000,17031081403.000000000000000,138,15298.000000000000000
706,17031081800,701141.000000000000000,44574.000000000000000,1354630.714840000029653,5646.094393409999611,17031081800.000000000000000,17031081800.000000000000000,142,25269.000000000000000
707,17031170400,769031.000000000000000,0.000000000000000,1393979.128909999970347,4666.606578339999942,17031170400.000000000000000,17031170400.000000000000000,209,147421.000000000000000
708,17031100100,1182384.000000000000000,0.000000000000000,2137074.839840000029653,6226.246596080000018,17031100100.000000000000000,17031100100.000000000000000,147,273167.000000000000000
709,17031100400,971799.000000000000000,0.000000000000000,1748064.769529999932274,6123.907623789999889,17031100400.000000000000000,17031100400.000000000000000,150,234046.000000000000000
710,17031100700,1215251.000000000000000,0.000000000000000,2200664.382809999864548,6431.344213029999992,17031100700.000000000000000,17031100700.000000000000000,153,264277.000000000000000
711,17031110200,596253.000000000000000,0.000000000000000,1079683.636720000067726,5075.414485960000093,17031110200.000000000000000,17031110200.000000000000000,155,85254.000000000000000
712,17031120100,2789745.000000000000000,0.000000000000000,5004914.570310000330210,15052.909001500000159,17031120100.000000000000000,17031120100.000000000000000,160,1765443.000000000000000
713,17031120300,2055066.000000000000000,0.000000000000000,3659328.269530000165105,8320.696084119999796,17031120300.000000000000000,17031120300.000000000000000,162,710980.000000000000000
714,17031120400,1064700.000000000000000,0.000000000000000,1899221.027340000029653,8203.810726559999239,17031120400.000000000000000,17031120400.000000000000000,163,411463.000000000000000
715,17031140200,394455.000000000000000,0.000000000000000,721159.820313000003807,3984.916214880000098,17031140200.000000000000000,17031140200.000000000000000,168,81456.000000000000000
716,17031140302,421895.000000000000000,0.000000000000000,759160.257813000003807,3571.668752810000115,17031140302.000000000000000,17031140302.000000000000000,170,126664.000000000000000
717,17031140400,1181559.000000000000000,0.000000000000000,2117051.707030000165105,6478.900798949999626,17031140400.000000000000000,17031140400.000000000000000,171,272113.000000000000000
718,17031140701,228328.000000000000000,0.000000000000000,406557.089844000001904,3110.931059869999899,17031140701.000000000000000,17031140701.000000000000000,175,32005.000000000000000
719,17031150200,1326770.000000000000000,0.000000000000000,2398438.968750000000000,6702.958033079999950,17031150200.000000000000000,17031150200.000000000000000,178,307785.000000000000000
720,17031150402,662508.000000000000000,0.000000000000000,1194098.109380000038072,4446.874489800000447,17031150402.000000000000000,17031150402.000000000000000,181,126128.000000000000000
721,17031150700,662396.000000000000000,0.000000000000000,1198355.683590000029653,4378.797174319999613,17031150700.000000000000000,17031150700.000000000000000,185,133468.000000000000000
722,17031151002,637151.000000000000000,0.000000000000000,1152500.273439999902621,4493.529503609999665,17031151002.000000000000000,17031151002.000000000000000,188,100666.000000000000000
723,17031160100,593564.000000000000000,0.000000000000000,1077168.097659999970347,4245.317565049999757,17031160100.000000000000000,17031160100.000000000000000,191,170275.000000000000000
724,17031160501,345248.000000000000000,0.000000000000000,627137.367188000003807,3361.325549080000201,17031160501.000000000000000,17031160501.000000000000000,195,79848.000000000000000
725,17031160800,657623.000000000000000,0.000000000000000,1186843.679689999902621,4356.492544810000254,17031160800.000000000000000,17031160800.000000000000000,200,134116.000000000000000
726,17031161300,497601.000000000000000,0.000000000000000,899905.718750000000000,3961.229628829999911,17031161300.000000000000000,17031161300.000000000000000,205,96456.000000000000000
727,17031170100,1014645.000000000000000,0.000000000000000,1836170.027340000029653,6115.618881790000160,17031170100.000000000000000,17031170100.000000000000000,206,126224.000000000000000
728,17031681300,718139.000000000000000,0.000000000000000,1282038.207029999932274,4855.447126340000068,17031681300.000000000000000,17031681300.000000000000000,622,192552.000000000000000
729,17031690900,655477.000000000000000,0.000000000000000,1178473.316409999970347,4340.592739130000155,17031690900.000000000000000,17031690900.000000000000000,627,133473.000000000000000
730,17031691100,675743.000000000000000,0.000000000000000,1217399.851560000097379,4644.458280509999895,17031691100.000000000000000,17031691100.000000000000000,629,117654.000000000000000
731,17031691200,1003068.000000000000000,10662.000000000000000,1830716.378909999970347,5490.041890530000273,17031691200.000000000000000,17031691200.000000000000000,630,146847.000000000000000
732,17031700200,1614076.000000000000000,0.000000000000000,2907841.195309999864548,10555.185008300000845,17031700200.000000000000000,17031700200.000000000000000,635,184213.000000000000000
733,17031700302,1319649.000000000000000,0.000000000000000,2372205.769530000165105,6541.924026140000024,17031700302.000000000000000,17031700302.000000000000000,637,163141.000000000000000
734,17031700501,1670340.000000000000000,0.000000000000000,3001901.011719999834895,7838.752624990000186,17031700501.000000000000000,17031700501.000000000000000,640,347105.000000000000000
735,17031710300,327581.000000000000000,0.000000000000000,588487.445313000003807,3260.555294140000115,17031710300.000000000000000,17031710300.000000000000000,644,53525.000000000000000
736,17031710800,816274.000000000000000,0.000000000000000,1467176.582029999932274,4876.530181369999809,17031710800.000000000000000,17031710800.000000000000000,649,121246.000000000000000
737,17031804202,13527612.000000000000000,579346.000000000000000,25661351.925799999386072,30037.677305400000478,17031804202.000000000000000,17031804202.000000000000000,782,3389644.000000000000000
738,17031804310,10846134.000000000000000,0.000000000000000,19699296.835900001227856,18279.021112900001754,17031804310.000000000000000,17031804310.000000000000000,787,4483621.000000000000000
739,17031804403,4208235.000000000000000,132403.000000000000000,7839797.417969999834895,13323.145402199999808,17031804403.000000000000000,17031804403.000000000000000,789,1364482.000000000000000
740,17031804507,15474891.000000000000000,235635.000000000000000,28473695.355500001460314,25195.485883199999080,17031804507.000000000000000,17031804507.000000000000000,795,2787107.000000000000000
741,17031804509,2155196.000000000000000,0.000000000000000,3918762.019530000165105,8703.334063520000200,17031804509.000000000000000,17031804509.000000000000000,797,575367.000000000000000
742,17031804603,11859099.000000000000000,9786.000000000000000,21543137.496100001037121,18710.760191099998337,17031804603.000000000000000,17031804603.000000000000000,800,1635397.000000000000000
743,17031710900,990948.000000000000000,0.000000000000000,1796648.625000000000000,6566.318491039999572,17031710900.000000000000000,17031710900.000000000000000,650,178831.000000000000000
744,17031711100,653926.000000000000000,0.000000000000000,1175591.980470000067726,4338.012406570000167,17031711100.000000000000000,17031711100.000000000000000,652,117222.000000000000000
745,17031720100,1965312.000000000000000,0.000000000000000,3520767.742190000135452,7708.795503870000175,17031720100.000000000000000,17031720100.000000000000000,657,1037471.000000000000000
746,17031720200,1672472.000000000000000,0.000000000000000,3005599.292969999834895,7483.365012180000122,17031720200.000000000000000,17031720200.000000000000000,658,806117.000000000000000
747,17031720700,1049859.000000000000000,0.000000000000000,1885373.156250000000000,5689.200993120000021,17031720700.000000000000000,17031720700.000000000000000,663,523700.000000000000000
748,17031730201,998832.000000000000000,0.000000000000000,1787039.019529999932274,5483.936171489999651,17031730201.000000000000000,17031730201.000000000000000,665,205545.000000000000000
749,17031260800,328945.000000000000000,0.000000000000000,592926.941406000056304,3280.045855209999900,17031260800.000000000000000,17031260800.000000000000000,341,50791.000000000000000
750,17031270500,561347.000000000000000,0.000000000000000,1014222.128909999970347,5936.571246720000090,17031270500.000000000000000,17031270500.000000000000000,344,161655.000000000000000
751,17031804607,3668876.000000000000000,7600.000000000000000,6680339.156250000000000,15325.502960600000733,17031804607.000000000000000,17031804607.000000000000000,802,1005511.000000000000000
752,17031800600,1539664.000000000000000,0.000000000000000,2812246.054690000135452,8804.856468359999781,17031800600.000000000000000,17031800600.000000000000000,701,770116.000000000000000
753,17031800800,4148396.000000000000000,98380.000000000000000,7694835.546880000270903,14012.419995099999142,17031800800.000000000000000,17031800800.000000000000000,703,2310186.000000000000000
754,17031800900,2132397.000000000000000,0.000000000000000,3868624.074219999834895,9304.970127219999995,17031800900.000000000000000,17031800900.000000000000000,704,847357.000000000000000
755,17031801400,1434291.000000000000000,0.000000000000000,2601474.718750000000000,7398.501930929999617,17031801400.000000000000000,17031801400.000000000000000,709,758396.000000000000000
756,17031801601,6434953.000000000000000,46021.000000000000000,11776666.246099999174476,15238.634816600000704,17031801601.000000000000000,17031801601.000000000000000,711,1554250.000000000000000
757,17031804701,12575109.000000000000000,143185.000000000000000,23092928.285199999809265,23705.235411900001054,17031804701.000000000000000,17031804701.000000000000000,807,3412512.000000000000000
758,17031801605,4718451.000000000000000,75314.000000000000000,8737788.882810000330210,13300.208269799999471,17031801605.000000000000000,17031801605.000000000000000,713,1531579.000000000000000
759,17031630900,659762.000000000000000,0.000000000000000,1188676.683590000029653,4355.151326299999710,17031630900.000000000000000,17031630900.000000000000000,574,102119.000000000000000
760,17031640300,1324644.000000000000000,0.000000000000000,2385015.207030000165105,6505.337916000000405,17031640300.000000000000000,17031640300.000000000000000,576,175559.000000000000000
761,17031640600,659757.000000000000000,0.000000000000000,1187230.054689999902621,5447.215932760000214,17031640600.000000000000000,17031640600.000000000000000,579,57773.000000000000000
762,17031640800,326769.000000000000000,0.000000000000000,587934.617188000003807,3260.823724530000163,17031640800.000000000000000,17031640800.000000000000000,581,36238.000000000000000
763,17031650400,1098627.000000000000000,0.000000000000000,1981339.621090000029653,5988.161647029999585,17031650400.000000000000000,17031650400.000000000000000,586,146072.000000000000000
764,17031660301,163782.000000000000000,0.000000000000000,294822.824219000001904,2714.068494829999963,17031660301.000000000000000,17031660301.000000000000000,588,21489.000000000000000
765,17031660500,659363.000000000000000,0.000000000000000,1185755.535159999970347,4354.702033069999743,17031660500.000000000000000,17031660500.000000000000000,591,148918.000000000000000
766,17031801606,6282277.000000000000000,40314.000000000000000,11487497.414100000634789,18413.670290499998373,17031801606.000000000000000,17031801606.000000000000000,714,2640893.000000000000000
767,17031801608,6810863.000000000000000,73692.000000000000000,12511428.585899999365211,17916.018340300001000,17031801608.000000000000000,17031801608.000000000000000,716,1709060.000000000000000
768,17031801800,10726806.000000000000000,334525.000000000000000,20141748.355500001460314,24633.047457199998462,17031801800.000000000000000,17031801800.000000000000000,719,5254247.000000000000000
769,17031802004,1072961.000000000000000,0.000000000000000,1921446.394529999932274,6515.660483169999679,17031802004.000000000000000,17031802004.000000000000000,724,271164.000000000000000
770,17031802503,1929689.000000000000000,0.000000000000000,3508963.015629999805242,7579.866052430000309,17031802503.000000000000000,17031802503.000000000000000,731,765309.000000000000000
771,17031802504,3403958.000000000000000,19498.000000000000000,6203811.441410000436008,11078.936393500000122,17031802504.000000000000000,17031802504.000000000000000,732,949280.000000000000000
772,17031802506,3703826.000000000000000,0.000000000000000,6730970.105469999834895,14181.500961399999142,17031802506.000000000000000,17031802506.000000000000000,734,2758141.000000000000000
773,17031802608,4380134.000000000000000,0.000000000000000,7956685.953130000270903,11712.363638599999831,17031802608.000000000000000,17031802608.000000000000000,737,1598518.000000000000000
774,17031802702,5659564.000000000000000,0.000000000000000,10290867.070299999788404,15959.531891799999357,17031802702.000000000000000,17031802702.000000000000000,741,1840118.000000000000000
775,17031802801,2926584.000000000000000,41892.000000000000000,5386259.339839999563992,12550.293611299999611,17031802801.000000000000000,17031802801.000000000000000,742,1145162.000000000000000
776,17031803007,2567305.000000000000000,0.000000000000000,4673551.968750000000000,8650.680486179999207,17031803007.000000000000000,17031803007.000000000000000,746,924797.000000000000000
777,17031660800,655390.000000000000000,0.000000000000000,1178837.269529999932274,5437.062296320000314,17031660800.000000000000000,17031660800.000000000000000,594,116496.000000000000000
778,17031661000,1118966.000000000000000,0.000000000000000,2012036.968750000000000,6473.074771089999558,17031661000.000000000000000,17031661000.000000000000000,596,215055.000000000000000
779,17031670400,326418.000000000000000,0.000000000000000,588166.148438000003807,3257.044645030000083,17031670400.000000000000000,17031670400.000000000000000,601,96257.000000000000000
780,17031670700,326730.000000000000000,0.000000000000000,587808.851563000003807,3259.087808700000096,17031670700.000000000000000,17031670700.000000000000000,604,105402.000000000000000
781,17031671100,245194.000000000000000,0.000000000000000,441048.363280999998096,2711.514994610000031,17031671100.000000000000000,17031671100.000000000000000,607,58548.000000000000000
782,17031671300,484665.000000000000000,0.000000000000000,872502.589843999943696,4326.386237810000239,17031671300.000000000000000,17031671300.000000000000000,609,134833.000000000000000
783,17031671900,322062.000000000000000,0.000000000000000,579701.546875000000000,3236.630241459999979,17031671900.000000000000000,17031671900.000000000000000,614,56628.000000000000000
784,17031680500,326856.000000000000000,0.000000000000000,588843.175781000056304,3257.334217449999869,17031680500.000000000000000,17031680500.000000000000000,616,115878.000000000000000
785,17031803008,2516544.000000000000000,0.000000000000000,4577147.941410000436008,9660.877824659999533,17031803008.000000000000000,17031803008.000000000000000,747,919011.000000000000000
786,17031803015,3306117.000000000000000,0.000000000000000,6013217.933589999563992,10697.878312000000733,17031803015.000000000000000,17031803015.000000000000000,752,1097607.000000000000000
787,17031803017,2969425.000000000000000,0.000000000000000,5416338.058589999563992,13430.705440800000360,17031803017.000000000000000,17031803017.000000000000000,754,940419.000000000000000
788,17031803300,1987423.000000000000000,0.000000000000000,3601708.667969999834895,9588.063496669999950,17031803300.000000000000000,17031803300.000000000000000,757,719377.000000000000000
789,17031681200,794732.000000000000000,0.000000000000000,1431079.210939999902621,5122.892506099999991,17031681200.000000000000000,17031681200.000000000000000,621,193368.000000000000000
790,17031803500,2951703.000000000000000,0.000000000000000,5362834.738280000165105,9654.832514490000904,17031803500.000000000000000,17031803500.000000000000000,759,1172747.000000000000000
791,17031803605,3191635.000000000000000,40495.000000000000000,5877140.214839999563992,11391.000921799999560,17031803605.000000000000000,17031803605.000000000000000,762,997254.000000000000000
792,17031803610,4408845.000000000000000,38461.000000000000000,8084407.296880000270903,13996.394242899999881,17031803610.000000000000000,17031803610.000000000000000,766,1245441.000000000000000
793,17031803611,1120458.000000000000000,20740.000000000000000,2101596.085940000135452,6721.118631809999897,17031803611.000000000000000,17031803611.000000000000000,767,347394.000000000000000
794,17031803901,5641278.000000000000000,96226.000000000000000,10440223.273399999365211,15578.197221799999170,17031803901.000000000000000,17031803901.000000000000000,772,1092568.000000000000000
795,17031804000,2532232.000000000000000,0.000000000000000,4602841.835939999669790,9821.571912429999429,17031804000.000000000000000,17031804000.000000000000000,774,925551.000000000000000
796,17031804102,8402932.000000000000000,126940.000000000000000,15489364.144500000402331,16407.049811299999419,17031804102.000000000000000,17031804102.000000000000000,775,2912493.000000000000000
797,17031804109,2367603.000000000000000,0.000000000000000,4289629.207030000165105,8462.448744760000409,17031804109.000000000000000,17031804109.000000000000000,780,1338872.000000000000000
798,17031430700,189458.000000000000000,178320.000000000000000,362007.421875000000000,2466.872366189999866,17031430700.000000000000000,17031430700.000000000000000,450,28986.000000000000000
799,17031430800,328071.000000000000000,0.000000000000000,589920.410156000056304,3260.503186299999925,17031430800.000000000000000,17031430800.000000000000000,451,76478.000000000000000
800,17031010202,351756.000000000000000,0.000000000000000,651240.007813000003807,3284.776126780000141,17031010202.000000000000000,17031010202.000000000000000,3,71711.000000000000000
801,17031010400,548760.000000000000000,602605.000000000000000,901529.605468999943696,5318.378302899999653,17031010400.000000000000000,17031010400.000000000000000,5,117198.000000000000000
802,17031010503,194214.000000000000000,0.000000000000000,351158.765625000000000,2381.407284970000092,17031010503.000000000000000,17031010503.000000000000000,8,36728.000000000000000
803,17031020200,1241960.000000000000000,0.000000000000000,2250353.542969999834895,6332.161944430000403,17031020200.000000000000000,17031020200.000000000000000,13,347969.000000000000000
804,17031190702,383493.000000000000000,0.000000000000000,702556.570313000003807,3498.119625010000163,17031190702.000000000000000,17031190702.000000000000000,226,69225.000000000000000
805,17031191000,434313.000000000000000,0.000000000000000,785400.933593999943696,4065.898353869999937,17031191000.000000000000000,17031191000.000000000000000,229,51492.000000000000000
806,17031200100,584862.000000000000000,0.000000000000000,1056839.703130000038072,4189.338977710000108,17031200100.000000000000000,17031200100.000000000000000,234,110888.000000000000000
807,17031200300,250668.000000000000000,0.000000000000000,453713.542969000001904,3881.067773950000173,17031200300.000000000000000,17031200300.000000000000000,236,38835.000000000000000
808,17031210100,836117.000000000000000,17979.000000000000000,1548914.980470000067726,5275.612292380000326,17031210100.000000000000000,17031210100.000000000000000,239,111252.000000000000000
809,17031210502,345944.000000000000000,0.000000000000000,633824.593750000000000,3349.254734430000099,17031210502.000000000000000,17031210502.000000000000000,242,57436.000000000000000
810,17031210900,555364.000000000000000,15204.000000000000000,1025584.156250000000000,4089.842498729999988,17031210900.000000000000000,17031210900.000000000000000,247,72768.000000000000000
811,17031220400,329548.000000000000000,0.000000000000000,595849.941406000056304,3274.787650180000128,17031220400.000000000000000,17031220400.000000000000000,249,77889.000000000000000
812,17031220702,575196.000000000000000,0.000000000000000,1049869.367189999902621,5107.789780520000022,17031220702.000000000000000,17031220702.000000000000000,254,89614.000000000000000
813,17031220902,330304.000000000000000,0.000000000000000,597361.773438000003807,3347.950300330000118,17031220902.000000000000000,17031220902.000000000000000,256,55202.000000000000000
814,17031221200,330421.000000000000000,0.000000000000000,596695.273438000003807,3279.402668079999785,17031221200.000000000000000,17031221200.000000000000000,259,92386.000000000000000
815,17031221500,304903.000000000000000,0.000000000000000,550899.042968999943696,3116.436063699999977,17031221500.000000000000000,17031221500.000000000000000,262,76111.000000000000000
816,17031222700,226185.000000000000000,0.000000000000000,407592.414063000003807,2575.834342149999884,17031222700.000000000000000,17031222700.000000000000000,267,51614.000000000000000
817,17031222900,218387.000000000000000,0.000000000000000,411594.011719000001904,2583.726782939999794,17031222900.000000000000000,17031222900.000000000000000,269,31842.000000000000000
818,17031230300,106482.000000000000000,0.000000000000000,192613.062500000000000,1802.431876009999996,17031230300.000000000000000,17031230300.000000000000000,272,25631.000000000000000
819,17031230600,1010885.000000000000000,0.000000000000000,1825674.710939999902621,5536.329814499999884,17031230600.000000000000000,17031230600.000000000000000,275,108552.000000000000000
820,17031231100,176381.000000000000000,0.000000000000000,318320.785155999998096,3234.615557770000123,17031231100.000000000000000,17031231100.000000000000000,279,36358.000000000000000
821,17031231200,656674.000000000000000,0.000000000000000,1185833.167970000067726,4355.254061220000040,17031231200.000000000000000,17031231200.000000000000000,280,175106.000000000000000
822,17031020302,639920.000000000000000,0.000000000000000,1159564.585939999902621,4308.675559889999931,17031020302.000000000000000,17031020302.000000000000000,15,186589.000000000000000
823,17031020601,591326.000000000000000,0.000000000000000,1053183.617189999902621,4513.847451970000293,17031020601.000000000000000,17031020601.000000000000000,18,149736.000000000000000
824,17031020702,704327.000000000000000,0.000000000000000,1267654.292970000067726,4982.187437669999781,17031020702.000000000000000,17031020702.000000000000000,21,155837.000000000000000
825,17031020902,503215.000000000000000,0.000000000000000,922936.035156000056304,4331.801160160000109,17031020902.000000000000000,17031020902.000000000000000,25,92814.000000000000000
826,17031030101,122359.000000000000000,115695.000000000000000,224443.429688000003807,2071.347356910000144,17031030101.000000000000000,17031030101.000000000000000,26,16240.000000000000000
827,17031030300,314151.000000000000000,0.000000000000000,565171.277343999943696,3186.591177499999958,17031030300.000000000000000,17031030300.000000000000000,31,85215.000000000000000
828,17031030603,116000.000000000000000,0.000000000000000,210201.234375000000000,1862.511391049999929,17031030603.000000000000000,17031030603.000000000000000,35,13362.000000000000000
829,17031030702,8299.000000000000000,0.000000000000000,7678.152343750000000,525.221231604999957,17031030702.000000000000000,17031030702.000000000000000,38,305.000000000000000
830,17031030706,395747.000000000000000,186155.000000000000000,669676.171875000000000,4352.577486479999607,17031030706.000000000000000,17031030706.000000000000000,40,61574.000000000000000
831,17031031200,326474.000000000000000,0.000000000000000,591418.738281000056304,3269.391381309999815,17031031200.000000000000000,17031031200.000000000000000,45,25286.000000000000000
832,17031031300,632210.000000000000000,466785.000000000000000,1016803.824219999951310,4189.742676310000206,17031031300.000000000000000,17031031300.000000000000000,46,135644.000000000000000
833,17031031700,477478.000000000000000,0.000000000000000,863201.980468999943696,3776.113512469999932,17031031700.000000000000000,17031031700.000000000000000,50,106018.000000000000000
